season,index,celebrity_name,week,ADCI_actual,ADCI_rule1,ADCI_rule2,ADCI_rule4
15,164,Kirstie Alley,8,77.17564942563851,80.23733383172778,77.17564942563851,77.17564942563851
15,165,Kelly Monaco,8,15.354682863696103,15.963828279822748,15.354682863696103,15.354682863696103
15,166,Apolo Anton Ohno,8,15.322287083187803,15.930147305645932,15.322287083187803,15.322287083187803
15,167,Emmitt Smith,8,15.31821885509882,15.925917684285974,15.31821885509882,15.31821885509882
15,168,Shawn Johnson,8,15.626493730864006,16.246422329245767,15.626493730864006,15.626493730864006
15,174,Melissa Rycroft,8,15.468212222385084,16.08186153410209,15.468212222385084,15.468212222385084
15,165,Kelly Monaco,9,17.236732568714217,17.92054197894033,17.236732568714217,17.236732568714217
15,166,Apolo Anton Ohno,9,16.74258322944646,17.406788926097438,16.74258322944646,16.74258322944646
15,167,Emmitt Smith,9,80.06005749353079,83.23617109157357,80.06005749353079,80.06005749353079
15,168,Shawn Johnson,9,16.569536484192763,17.226877133054565,16.569536484192763,16.569536484192763
15,174,Melissa Rycroft,9,21.494917740586654,22.34765633036602,21.494917740586654,21.494917740586654
15,165,Kelly Monaco,10,16.629299116043093,17.28901064638584,16.629299116043093,16.629299116043093
15,168,Shawn Johnson,10,80.66822885397742,83.86846960591355,80.66822885397742,80.66822885397742
15,174,Melissa Rycroft,10,17.567387081050796,18.26431409730625,17.567387081050796,17.567387081050796
16,175,Ingo Rademacher,1,16.008873707308343,16.643971945593275,16.008873707308343,16.008873707308343
16,176,Zendaya,1,16.087877866736154,16.726110329413576,16.087877866736154,16.087877866736154
16,177,Dorothy Hamill,1,15.7286949306858,16.35267801804312,15.7286949306858,15.7286949306858
16,178,Victor Ortiz,1,16.816423929114542,17.483559007252957,16.816423929114542,16.816423929114542
16,179,Alexandra Raisman,1,15.617970292155029,16.237560751764054,15.617970292155029,15.617970292155029
16,180,Jacoby Jones,1,15.72253903028454,16.3462779029912,15.72253903028454,15.72253903028454
16,181,D. L. Hughley,1,76.89192762839302,15.988471265224808,15.378385525678606,15.378385525678606
16,182,Andy Dick,1,15.341146841440853,15.949755261396195,15.341146841440853,15.341146841440853
16,183,Wynonna Judd,1,15.468816106922587,16.082489375728194,15.468816106922587,15.468816106922587
16,184,Kellie Pickler,1,15.745170659408835,16.369807365907498,15.745170659408835,15.745170659408835
16,185,Lisa Vanderpump,1,15.5370607418315,16.15344138707067,15.5370607418315,15.5370607418315
16,186,Sean Lowe,1,15.873760738119296,16.503498823637063,15.873760738119296,15.873760738119296
16,175,Ingo Rademacher,2,15.42931215256739,16.041418234806663,15.42931215256739,15.42931215256739
16,176,Zendaya,2,16.07919980365386,16.71708799335643,16.07919980365386,16.07919980365386
16,177,Dorothy Hamill,2,76.39601670288249,15.885354360405419,15.279203340576498,15.279203340576498
16,178,Victor Ortiz,2,15.661136496706721,16.282439430345182,15.661136496706721,15.661136496706721
16,179,Alexandra Raisman,2,15.87986566620101,16.509845944214042,15.87986566620101,15.87986566620101
16,180,Jacoby Jones,2,15.292726311848748,15.899413810095103,15.292726311848748,15.292726311848748
16,181,D. L. Hughley,2,15.317593409506806,15.925267426243009,15.317593409506806,15.317593409506806
16,182,Andy Dick,2,16.73975001734587,17.403843315832763,16.73975001734587,16.73975001734587
16,183,Wynonna Judd,2,15.391773371039994,16.002390228337447,15.391773371039994,15.391773371039994
16,184,Kellie Pickler,2,15.92142278337055,16.553051700281305,15.92142278337055,15.92142278337055
16,185,Lisa Vanderpump,2,15.528005135042521,16.14402652952968,15.528005135042521,15.528005135042521
16,186,Sean Lowe,2,15.346665736503448,15.955493100064416,15.346665736503448,15.346665736503448
16,175,Ingo Rademacher,3,15.702807882782505,16.325763988553337,15.702807882782505,15.702807882782505
16,176,Zendaya,3,15.520900263614095,16.13663979621578,15.520900263614095,15.520900263614095
16,178,Victor Ortiz,3,16.478484273950787,17.13221273251277,16.478484273950787,16.478484273950787
16,179,Alexandra Raisman,3,15.986545521754273,16.620757964350588,15.986545521754273,15.986545521754273
16,180,Jacoby Jones,3,16.15934222968471,16.800409800680097,16.15934222968471,16.15934222968471
16,181,D. L. Hughley,3,15.432904657947988,16.04515326075929,15.432904657947988,15.432904657947988
16,182,Andy Dick,3,15.375002551251749,15.984954082662018,15.375002551251749,15.375002551251749
16,183,Wynonna Judd,3,77.36700765084751,16.08725671022503,15.4734015301695,15.4734015301695
16,184,Kellie Pickler,3,15.980396440723604,16.614364939204858,15.980396440723604,15.980396440723604
16,185,Lisa Vanderpump,3,15.36737341157103,15.977022282515646,15.36737341157103,15.36737341157103
16,186,Sean Lowe,3,15.606832005600552,16.225980591140384,15.606832005600552,15.606832005600552
16,175,Ingo Rademacher,4,15.601439716748352,16.220374381358273,15.601439716748352,15.601439716748352
16,176,Zendaya,4,16.191928478947247,16.834288799818566,16.191928478947247,16.191928478947247
16,178,Victor Ortiz,4,79.40622834324938,82.55640346810068,79.40622834324938,79.40622834324938
16,179,Alexandra Raisman,4,15.283929109148186,15.890267607955913,15.283929109148186,15.283929109148186
16,180,Jacoby Jones,4,15.45311770939052,16.066168197056196,15.45311770939052,15.45311770939052
16,181,D. L. Hughley,4,15.75026603707886,16.37510488555458,15.75026603707886,15.75026603707886
16,182,Andy Dick,4,15.788779219502722,16.415145948999637,15.788779219502722,15.788779219502722
16,184,Kellie Pickler,4,15.381528386785417,15.991738808778905,15.381528386785417,15.381528386785417
16,185,Lisa Vanderpump,4,78.07139626706442,16.233723283470063,15.614279253412883,15.614279253412883
16,186,Sean Lowe,4,15.556655045248815,16.173813028594857,15.556655045248815,15.556655045248815
16,175,Ingo Rademacher,5,15.487315278028206,16.101722439248338,15.487315278028206,15.487315278028206
16,176,Zendaya,5,15.781661163138955,16.40774550768242,15.781661163138955,15.781661163138955
16,178,Victor Ortiz,5,15.33755622459867,15.946022198903394,15.33755622459867,15.33755622459867
16,179,Alexandra Raisman,5,15.300990093970634,15.908005429987663,15.300990093970634,15.300990093970634
16,180,Jacoby Jones,5,15.902674466082162,16.53355960654128,15.902674466082162,15.902674466082162
16,181,D. L. Hughley,5,76.52880201980918,79.56482492994363,76.52880201980918,76.52880201980918
16,182,Andy Dick,5,78.23013026703676,81.333647655066,15.64602605340735,78.23013026703676
16,184,Kellie Pickler,5,15.542697873796882,16.159302153293257,15.542697873796882,15.542697873796882
16,186,Sean Lowe,5,15.279127587786922,15.885275602378618,15.279127587786922,15.279127587786922
16,175,Ingo Rademacher,6,16.296285716079183,16.942786059457173,16.296285716079183,16.296285716079183
16,176,Zendaya,6,16.367512108722583,17.0168381197468,16.367512108722583,16.367512108722583
16,178,Victor Ortiz,6,80.95533094733332,84.16696150951043,16.191066189466667,80.95533094733332
16,179,Alexandra Raisman,6,15.575645036929542,16.19355638434616,15.575645036929542,15.575645036929542
16,180,Jacoby Jones,6,16.795119824106873,17.461409733509125,16.795119824106873,16.795119824106873
16,182,Andy Dick,6,15.816435926598224,16.443899842960015,15.816435926598224,15.816435926598224
16,184,Kellie Pickler,6,15.907544631022311,16.53862297890065,15.907544631022311,15.907544631022311
16,186,Sean Lowe,6,15.788423630536258,16.414776253236514,15.788423630536258,15.788423630536258
16,175,Ingo Rademacher,7,15.38337286565772,15.99365646114884,15.38337286565772,15.38337286565772
16,176,Zendaya,7,16.01178898024212,16.64700287217878,16.01178898024212,16.01178898024212
16,179,Alexandra Raisman,7,16.33361457908779,16.981595819596173,16.33361457908779,16.33361457908779
16,180,Jacoby Jones,7,15.522504018317942,16.138307174495257,15.522504018317942,15.522504018317942
16,182,Andy Dick,7,77.26063669528449,16.065138537109476,77.26063669528449,15.452127339056897
16,184,Kellie Pickler,7,15.406361380286091,16.017556967801646,15.406361380286091,15.406361380286091
16,186,Sean Lowe,7,15.401470069147338,16.012471610339347,15.401470069147338,15.401470069147338
16,175,Ingo Rademacher,8,15.63199027132086,16.252136926464427,15.63199027132086,15.63199027132086
16,176,Zendaya,8,17.234543394865913,17.918265956980175,17.234543394865913,17.234543394865913
16,179,Alexandra Raisman,8,15.602777234520959,16.22176496065142,15.602777234520959,15.602777234520959
16,180,Jacoby Jones,8,18.16147264023818,18.881968003582173,18.16147264023818,18.16147264023818
16,184,Kellie Pickler,8,16.251881975293678,16.896620749553083,16.251881975293678,16.251881975293678
16,186,Sean Lowe,8,76.9679672838518,16.004282519849557,76.9679672838518,76.9679672838518
16,175,Ingo Rademacher,9,78.21278458321163,81.31561383955588,78.21278458321163,78.21278458321163
16,176,Zendaya,9,16.713423846674363,17.37647274285539,16.713423846674363,16.713423846674363
16,179,Alexandra Raisman,9,16.30757757764397,16.954525887663333,16.30757757764397,16.30757757764397
16,180,Jacoby Jones,9,16.26890686873222,16.914321048396623,16.26890686873222,16.26890686873222
16,184,Kellie Pickler,9,17.159513038068134,17.84025902304828,17.159513038068134,17.159513038068134
16,176,Zendaya,10,17.593204388464095,18.291155619586583,17.593204388464095,17.593204388464095
16,179,Alexandra Raisman,10,15.928559227900646,16.56047125925352,15.928559227900646,15.928559227900646
16,180,Jacoby Jones,10,15.416016176028771,16.027594785103453,15.416016176028771,15.416016176028771
16,184,Kellie Pickler,10,17.027097024925887,17.70258984980215,17.027097024925887,17.027097024925887
17,187,Valerie Harper,1,15.523472154150806,16.13931371786216,15.523472154150806,15.523472154150806
17,188,Brant Daugherty,1,15.746985346016368,16.371694044104732,15.746985346016368,15.746985346016368
17,189,Elizabeth Berkley Lauren,1,15.514036284906563,16.129503512231533,15.514036284906563,15.514036284906563
17,190,Leah Remini,1,15.698668952188655,16.321460859804354,15.698668952188655,15.698668952188655
17,191,Corbin Bleu,1,15.650568323769939,16.271452000680117,15.650568323769939,15.650568323769939
17,192,Amber Riley,1,15.630672568050327,16.2507669477471,15.630672568050327,15.630672568050327
17,193,Keyshawn Johnson,1,15.358862129438775,15.968173343881965,15.358862129438775,15.358862129438775
17,194,Bill Engvall,1,15.737050566731508,16.361365135855092,15.737050566731508,15.737050566731508
17,195,Christina Milian,1,15.433099689923264,16.04535602997243,15.433099689923264,15.433099689923264
17,196,"Nicole ""Snooki"" Polizzi",1,15.828600170160714,16.456546661986458,15.828600170160714,15.828600170160714
17,197,Jack Osbourne,1,15.651333865362254,16.272247912561152,15.651333865362254,15.651333865362254
17,198,Bill Nye,1,76.9411640629222,15.998709210129459,15.388232812584441,15.388232812584441
17,187,Valerie Harper,2,15.52168207391437,16.137452622211065,15.52168207391437,15.52168207391437
17,188,Brant Daugherty,2,15.628823643698569,16.248844673538258,15.628823643698569,15.628823643698569
17,189,Elizabeth Berkley Lauren,2,15.75137317706271,16.376255947594792,15.75137317706271,15.75137317706271
17,190,Leah Remini,2,15.316700935922977,15.924339546770472,15.316700935922977,15.316700935922977
17,191,Corbin Bleu,2,15.762869467848425,16.38820831506387,15.762869467848425,15.762869467848425
17,192,Amber Riley,2,15.440800557975736,16.05336240407254,15.440800557975736,15.440800557975736
17,193,Keyshawn Johnson,2,15.78638456759095,16.41265629732472,15.78638456759095,15.78638456759095
17,194,Bill Engvall,2,16.40165078724048,17.05233113555166,16.40165078724048,16.40165078724048
17,195,Christina Milian,2,15.354803080435584,15.963953265757164,15.354803080435584,15.354803080435584
17,196,"Nicole ""Snooki"" Polizzi",2,15.41946626816534,16.031181748045423,15.41946626816534,15.41946626816534
17,197,Jack Osbourne,2,15.289881891299869,15.896456546724638,15.289881891299869,15.289881891299869
17,198,Bill Nye,2,15.665037659993954,81.4324767958455,78.32518829996978,78.32518829996978
17,187,Valerie Harper,3,16.656560308621856,86.58676667560425,16.656560308621856,83.28280154310929
17,188,Brant Daugherty,3,15.820313736574338,16.447931492008713,15.820313736574338,15.820313736574338
17,189,Elizabeth Berkley Lauren,3,15.74650473831651,16.37119436991031,15.74650473831651,15.74650473831651
17,190,Leah Remini,3,15.345236447435825,15.954007108758683,15.345236447435825,15.345236447435825
17,191,Corbin Bleu,3,16.125475439737723,16.765199459711038,16.125475439737723,16.125475439737723
17,192,Amber Riley,3,15.495800968709606,16.1105447711764,15.495800968709606,15.495800968709606
17,194,Bill Engvall,3,15.477067927565907,16.091068559610747,15.477067927565907,15.477067927565907
17,195,Christina Milian,3,15.282438847751031,15.888718225448473,15.282438847751031,15.282438847751031
17,196,"Nicole ""Snooki"" Polizzi",3,15.57656671382567,16.194514625674223,15.57656671382567,15.57656671382567
17,197,Jack Osbourne,3,15.389771211462858,16.00030863981087,15.389771211462858,15.389771211462858
17,198,Bill Nye,3,78.17285299058788,81.27409809525533,78.17285299058788,78.17285299058788
17,187,Valerie Harper,4,76.44734167738896,15.896026584465803,76.44734167738896,15.28946833547779
17,188,Brant Daugherty,4,15.613334544027191,16.232741095915852,15.613334544027191,15.613334544027191
17,189,Elizabeth Berkley Lauren,4,15.529080956078461,16.145145030148026,15.529080956078461,15.529080956078461
17,190,Leah Remini,4,15.470030790754578,16.083752248057134,15.470030790754578,15.470030790754578
17,191,Corbin Bleu,4,15.496873617086305,16.111659973270918,15.496873617086305,15.496873617086305
17,192,Amber Riley,4,15.488049917637674,16.102486223214267,15.488049917637674,15.488049917637674
17,194,Bill Engvall,4,15.714702258508456,16.33813023364419,15.714702258508456,15.714702258508456
17,195,Christina Milian,4,15.600526494029499,16.219424929598546,15.600526494029499,15.600526494029499
17,196,"Nicole ""Snooki"" Polizzi",4,15.697725960591402,16.320480458186065,15.697725960591402,15.697725960591402
17,197,Jack Osbourne,4,15.751347888477332,16.376229655769816,15.751347888477332,15.751347888477332
17,188,Brant Daugherty,5,15.615096532227756,16.23457298507401,15.615096532227756,15.615096532227756
17,189,Elizabeth Berkley Lauren,5,16.205349859316833,16.848242628328094,16.205349859316833,16.205349859316833
17,190,Leah Remini,5,77.39515268233228,80.46554514210307,15.479030536466453,15.479030536466453
17,191,Corbin Bleu,5,15.436565421843913,16.048959253154326,15.436565421843913,15.436565421843913
17,192,Amber Riley,5,15.896181759732233,16.526809323897112,15.896181759732233,15.896181759732233
17,194,Bill Engvall,5,16.16891505406726,16.810362394683665,16.16891505406726,16.16891505406726
17,195,Christina Milian,5,15.915543967277172,16.546939661925546,15.915543967277172,15.915543967277172
17,196,"Nicole ""Snooki"" Polizzi",5,15.436451582751529,16.048840897878712,15.436451582751529,15.436451582751529
17,197,Jack Osbourne,5,15.347010511846056,15.955851553209518,15.347010511846056,15.347010511846056
17,188,Brant Daugherty,6,15.948009404665846,16.580693056385265,15.948009404665846,15.948009404665846
17,189,Elizabeth Berkley Lauren,6,15.876121214553008,16.505952944036736,15.876121214553008,15.876121214553008
17,190,Leah Remini,6,17.852277033171717,18.56050610040247,17.852277033171717,17.852277033171717
17,191,Corbin Bleu,6,15.470408704091016,16.08414515383455,15.470408704091016,15.470408704091016
17,192,Amber Riley,6,15.72800773069325,16.351963555701413,15.72800773069325,15.72800773069325
17,194,Bill Engvall,6,80.93617729098392,16.829409599249,16.187235458196785,16.187235458196785
17,196,"Nicole ""Snooki"" Polizzi",6,16.07911216951912,16.716996882632046,16.07911216951912,16.07911216951912
17,197,Jack Osbourne,6,16.090345271950145,16.728675620633368,16.090345271950145,16.090345271950145
17,188,Brant Daugherty,7,15.725427606940368,16.34928107421369,15.725427606940368,15.725427606940368
