index,season,week,placement,Judge_Share,Has_Previous_Week,is_eliminated,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,pred_V,pred_sigma,pred_total_score
117,11,2,2,0.0995475113122171,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.0911944539733109,0.7164362923514263,0.190741965285528
118,11,2,1,0.1085972850678732,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.09179529124023887,0.7281632512726598,0.20039257630811208
119,11,2,6,0.0950226244343891,1,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.09065363354450658,0.7250052576637425,0.18567625797889567
120,11,2,5,0.0950226244343891,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.09127224900673536,0.7304842402573564,0.18629487344112444
121,11,2,10,0.0814479638009049,1,0,8.525171341989124,0.1610146401564956,1,0,0,0,0,0,0,0.0918441017197283,0.7268471428894699,0.1732920655206332
122,11,2,11,0.0542986425339366,1,1,8.76153402342563,1.3247427690128857,0,0,0,1,0,0,0,0.09322514328741197,0.7386751326568909,0.14752378582134856
123,11,2,4,0.0950226244343891,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.0917730892621435,0.7199610803244102,0.18679571369653258
124,11,2,9,0.0814479638009049,1,0,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1,0.0879844662665996,0.7082956745024982,0.1694324300675045
125,11,2,7,0.1040723981900452,1,0,8.815360698315487,-1.0027134886998943,0,0,0,0,0,0,1,0.08892566716297697,0.7167704670412854,0.19299806535302216
126,11,2,3,0.0995475113122171,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.08848965877954673,0.7114115244661702,0.18803717009176385
116,11,3,8,0.090497737556561,1,0,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0,0.10238731816339786,0.7431969357738681,0.19288505571995884
117,11,3,2,0.1040723981900452,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.10057011759669464,0.7164362923514263,0.20464251578673984
118,11,3,1,0.1085972850678732,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.10123272669142211,0.7281632512726598,0.2098300117592953
119,11,3,6,0.1085972850678732,1,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.09997369564608496,0.7250052576637425,0.20857098071395816
120,11,3,5,0.1040723981900452,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.10065591070492715,0.7304842402573564,0.20472830889497234
121,11,3,10,0.0814479638009049,1,1,8.525171341989124,0.1610146401564956,1,0,0,0,0,0,0,0.10128655535586743,0.7268471428894699,0.18273451915677233
123,11,3,4,0.1085972850678732,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.10120824213725632,0.7199610803244102,0.20980552720512952
124,11,3,9,0.090497737556561,1,0,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1,0.0970301123981068,0.7082956745024982,0.1875278499546678
125,11,3,7,0.1176470588235294,1,0,8.815360698315487,-1.0027134886998943,0,0,0,0,0,0,1,0.09806807776449288,0.7167704670412854,0.21571513658802227
126,11,3,3,0.085972850678733,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.09758724354174995,0.7114115244661702,0.18356009422048297
116,11,4,8,0.0977653631284916,1,0,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0,0.11392654552301772,0.7431969357738681,0.21169190865150933
117,11,4,2,0.111731843575419,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.11190454331805151,0.7164362923514263,0.2236363868934705
118,11,4,1,0.1564245810055866,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.11264182960065502,0.7281632512726598,0.2690664106062416
119,11,4,6,0.1089385474860335,1,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.11124090358487065,0.7250052576637425,0.22017945107090414
120,11,4,5,0.0949720670391061,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.11200000545756192,0.7304842402573564,0.20697207249666802
123,11,4,4,0.1340782122905028,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.11261458559500259,0.7199610803244102,0.24669279788550538
124,11,4,9,0.0782122905027933,1,1,6.3951224793685695,-0.7845144645393214,0,0,0,0,0,0,1,0.10796557342761041,0.7082956745024982,0.1861778639304037
125,11,4,7,0.1284916201117318,1,0,8.815360698315487,-1.0027134886998943,0,0,0,0,0,0,1,0.10912051928112114,0.7167704670412854,0.23761213939285292
126,11,4,3,0.0893854748603352,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.10858549421210892,0.7114115244661702,0.1979709690724441
116,11,5,8,0.1153846153846153,1,1,7.293850628836247,2.706669922029849,1,0,0,0,0,0,0,0.1277154133622134,0.7431969357738681,0.24310002874682868
117,11,5,2,0.1098901098901099,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.12544868223084252,0.7164362923514263,0.23533879212095243
118,11,5,1,0.1373626373626373,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.12627520445985166,0.7281632512726598,0.26363784182248895
119,11,5,6,0.1318681318681318,1,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.12470472021165133,0.7250052576637425,0.2565728520797831
120,11,5,5,0.1318681318681318,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.12555569843634617,0.7304842402573564,0.25742383030447796
123,11,5,4,0.1483516483516483,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.1262446630313587,0.7199610803244102,0.274596311383007
125,11,5,7,0.1263736263736264,1,0,8.815360698315487,-1.0027134886998943,0,0,0,0,0,0,1,0.12232769950416919,0.7167704670412854,0.2487013258777956
126,11,5,3,0.0989010989010989,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.12172791876356703,0.7114115244661702,0.22062901766466592
117,11,6,2,0.1449275432332379,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.14381623171215646,0.7164362923514263,0.2887437749453944
118,11,6,1,0.1400970921157704,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.1447637690659861,0.7281632512726598,0.28486086118175646
119,11,6,6,0.1449280263266591,1,0,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.14296334260854546,0.7250052576637425,0.28789136893520456
120,11,6,5,0.1062800695461289,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.14393891667890124,0.7304842402573564,0.25021898622503014
123,11,6,4,0.1739131484985698,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.14472875591894577,0.7199610803244102,0.31864190441751555
125,11,6,7,0.1545889285615942,1,1,8.815360698315487,-1.0027134886998943,0,0,0,0,0,0,1,0.140238290780398,0.7167704670412854,0.2948272193419922
126,11,6,3,0.1352651917180396,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.13955069323506705,0.7114115244661702,0.27481588495310666
117,11,7,2,0.1606714628297362,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.16727452522013006,0.7164362923514263,0.3279459880498663
118,11,7,1,0.1750599520383693,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.1683766182113261,0.7281632512726598,0.3434365702496954
119,11,7,6,0.1654676258992805,1,1,7.754190844788798,0.1610146401564956,0,0,0,0,0,1,0,0.16628251883689027,0.7250052576637425,0.33175014473617076
120,11,7,5,0.1678657074340527,1,0,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.16741722169687379,0.7304842402573564,0.3352829291309265
123,11,7,4,0.1750599520383693,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.16833589396568352,0.7199610803244102,0.3433958460040528
126,11,7,3,0.1558752997601918,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.1623132220690963,0.7114115244661702,0.3181885218292881
117,11,8,2,0.2113207547169811,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.20063694116952818,0.7164362923514263,0.4119576958865093
118,11,8,1,0.2150943396226415,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.20195884339191952,0.7281632512726598,0.417053183014561
120,11,8,5,0.1811320754716981,1,1,9.30906512321006,0.0155486240494468,0,0,0,0,0,1,0,0.20080809804217123,0.7304842402573564,0.38194017351386933
123,11,8,4,0.2150943396226415,1,0,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.20190999681431657,0.7199610803244102,0.41700433643695806
126,11,8,3,0.1773584905660377,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.19468612058206453,0.7114115244661702,0.3720446111481022
117,11,9,2,0.2543859649122806,1,0,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.25104976749390945,0.7164362923514263,0.50543573240619
118,11,9,1,0.2631578947368421,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.2527038160636622,0.7281632512726598,0.5158617108005044
123,11,9,4,0.25,1,1,8.141639676959565,-0.5663154403787483,0,0,0,1,0,0,0,0.2526426961030078,0.7199610803244102,0.5026426961030078
126,11,9,3,0.2324561403508772,1,0,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.24360372033942057,0.7114115244661702,0.47605986069029776
117,11,10,2,0.3293164561842317,1,1,9.238276595224196,-1.4391115370210408,1,0,0,0,0,0,0,0.3359166575142102,0.7164362923514263,0.665233113698442
118,11,10,1,0.361446654088323,1,0,7.545958652385533,0.8156117126382151,1,0,0,0,0,0,0,0.338129854014904,0.7281632512726598,0.699576508103227
126,11,10,3,0.3092368897274452,1,1,8.413678621814814,-1.4391115370210408,0,0,0,0,0,0,1,0.32595348847088584,0.7114115244661702,0.635190378198331
127,12,1,4,0.1159420289855072,0,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.09231982681315765,0.7317981500956765,0.20826185579866485
128,12,1,3,0.1014492753623188,0,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.09135255619763329,0.7174176141328525,0.1928018315599521
129,12,1,2,0.1111111111111111,0,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.09294472166494921,0.7398545580154392,0.20405583277606032
130,12,1,1,0.1014492753623188,0,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.09109471111067503,0.726913902102505,0.19254398647299384
131,12,1,9,0.0821256038647343,0,0,8.599703346337405,1.1065437448523123,0,0,0,0,0,1,0,0.09172922983598303,0.7366939514373699,0.17385483370071733
132,12,1,7,0.0917874396135265,0,0,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.0921200029823655,0.7376114367873475,0.183907442595892
133,12,1,8,0.0869565217391304,0,0,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0,0.0886066732431551,0.7149814786928641,0.1755631949822855
134,12,1,11,0.0628019323671497,0,0,8.2823376252012,-0.4935824323252238,0,0,0,0,0,0,1,0.08910355293593519,0.7187620586511917,0.1519054853030849
135,12,1,5,0.0917874396135265,0,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.09146311557057663,0.7140302863840914,0.18325055518410313
136,12,1,10,0.0676328502415459,0,0,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1,0.0900340112279519,0.7304613619680252,0.15766686146949782
137,12,1,6,0.0869565217391304,0,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.08923159841761755,0.7186225222836953,0.17618812015674795
127,12,2,4,0.0972222222222222,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.09231982681315765,0.7317981500956765,0.18954204903537986
128,12,2,3,0.0833333333333333,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.09135255619763329,0.7174176141328525,0.1746858895309666
129,12,2,2,0.0925925925925926,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.09294472166494921,0.7398545580154392,0.18553731425754183
130,12,2,1,0.1064814814814814,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.09109471111067503,0.726913902102505,0.19757619259215642
131,12,2,9,0.0787037037037037,1,0,8.599703346337405,1.1065437448523123,0,0,0,0,0,1,0,0.09172922983598303,0.7366939514373699,0.17043293353968675
132,12,2,7,0.1064814814814814,1,0,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.0921200029823655,0.7376114367873475,0.1986014844638469
133,12,2,8,0.0833333333333333,1,0,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0,0.0886066732431551,0.7149814786928641,0.1719400065764884
134,12,2,11,0.0787037037037037,1,1,8.2823376252012,-0.4935824323252238,0,0,0,0,0,0,1,0.08910355293593519,0.7187620586511917,0.1678072566396389
135,12,2,5,0.1064814814814814,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.09146311557057663,0.7140302863840914,0.19794459705205802
136,12,2,10,0.0787037037037037,1,0,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1,0.0900340112279519,0.7304613619680252,0.16873771493165562
137,12,2,6,0.0879629629629629,1,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.08923159841761755,0.7186225222836953,0.17719456138058043
127,12,3,4,0.0981308411214953,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.10135051806461227,0.7317981500956765,0.19948135918610757
128,12,3,3,0.1074766355140187,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.10028862939588161,0.7174176141328525,0.20776526490990033
129,12,3,2,0.0981308411214953,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.10203653989926283,0.7398545580154392,0.20016738102075812
130,12,3,1,0.116822429906542,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.10000556199805682,0.726913902102505,0.21682799190459884
131,12,3,9,0.0934579439252336,1,0,8.599703346337405,1.1065437448523123,0,0,0,0,0,1,0,0.10070214910996524,0.7366939514373699,0.19416009303519882
132,12,3,7,0.0981308411214953,1,0,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.10113114754073306,0.7376114367873475,0.19926198866222836
133,12,3,8,0.116822429906542,1,0,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0,0.09727414518823263,0.7149814786928641,0.21409657509477464
135,12,3,5,0.0934579439252336,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.10041000364572052,0.7140302863840914,0.1938679475709541
136,12,3,10,0.0700934579439252,1,1,9.003408850304442,0.5246796804241175,0,0,0,0,0,0,1,0.09884110484582849,0.7304613619680252,0.1689345627897537
137,12,3,6,0.1074766355140187,1,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.09796020031170649,0.7186225222836953,0.2054368358257252
127,12,4,4,0.1213592233009708,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.11246686750761428,0.7317981500956765,0.23382609080858507
128,12,4,3,0.1262135922330096,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.11128850853624886,0.7174176141328525,0.23750210076925846
129,12,4,2,0.1067961165048543,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.11322813373750949,0.7398545580154392,0.22002425024236377
130,12,4,1,0.1213592233009708,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.1109743936788725,0.726913902102505,0.2323336169798433
131,12,4,9,0.1019417475728155,1,1,8.599703346337405,1.1065437448523123,0,0,0,0,0,1,0,0.1117473840090509,0.7366939514373699,0.21368913158186642
132,12,4,7,0.1116504854368932,1,0,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.11222343593848831,0.7376114367873475,0.2238739213753815
133,12,4,8,0.1116504854368932,1,0,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0,0.10794338901974755,0.7149814786928641,0.21959387445664075
135,12,4,5,0.1116504854368932,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.11142319538281008,0.7140302863840914,0.22307368081970327
137,12,4,6,0.087378640776699,1,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.108704692189658,0.7186225222836953,0.196083332966357
127,12,5,4,0.1134020618556701,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.12661585846515566,0.7317981500956765,0.24001792032082575
128,12,5,3,0.134020618556701,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.1252892550303312,0.7174176141328525,0.25930987358703217
129,12,5,2,0.1185567010309278,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.1274728964475836,0.7398545580154392,0.2460295974785114
130,12,5,1,0.1391752577319588,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.12493562268326974,0.726913902102505,0.26411088041522857
132,12,5,7,0.134020618556701,1,0,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.12634180177819124,0.7376114367873475,0.2603624203348922
133,12,5,8,0.1134020618556701,1,1,5.787408505476533,-0.5663154403787483,0,0,1,0,0,0,0,0.12152329987716855,0.7149814786928641,0.23492536173283865
135,12,5,5,0.134020618556701,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.1254408862714179,0.7140302863840914,0.2594615048281189
137,12,5,6,0.1134020618556701,1,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.1223803794468821,0.7186225222836953,0.23578244130255221
127,12,6,4,0.1333333333333333,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.1441311516258221,0.7317981500956765,0.27746448495915543
128,12,6,3,0.1555555555555555,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.14262103367432835,0.7174176141328525,0.2981765892298839
129,12,6,2,0.1444444444444444,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.1451067472020145,0.7398545580154392,0.2895511916464589
130,12,6,1,0.15,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.14221848190828607,0.726913902102505,0.29221848190828603
132,12,6,7,0.1222222222222222,1,1,10.808125418478223,0.0882816321029712,0,0,0,0,0,1,0,0.1438191835486652,0.7376114367873475,0.2660414057708874
135,12,6,5,0.1555555555555555,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.14279364068947797,0.7140302863840914,0.2983491962450335
137,12,6,6,0.1388888888888889,1,0,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.13930976135140577,0.7186225222836953,0.27819865024029466
127,12,7,4,0.1750663129973474,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.16834195400827986,0.7317981500956765,0.34340826700562727
128,12,7,3,0.169761273209549,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.16657817009432482,0.7174176141328525,0.33633944330387383
129,12,7,2,0.1591511936339522,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.1694814277706517,0.7398545580154392,0.3286326214046039
130,12,7,1,0.1750663129973474,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.16610799865587708,0.726913902102505,0.3411743116532245
135,12,7,5,0.1591511936339522,1,0,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.16677977121856521,0.7140302863840914,0.3259309648525174
137,12,7,6,0.1618037135278514,1,1,9.248571440128233,-1.0027134886998943,0,0,0,0,0,0,1,0.1627106782523013,0.7186225222836953,0.3245143917801527
127,12,8,4,0.1769230769230769,1,0,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.2010558950601385,0.7317981500956765,0.3779789719832154
128,12,8,3,0.2115384615384615,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.1989493545034365,0.7174176141328525,0.410487816041898
129,12,8,2,0.2038461538461538,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.20241680309129956,0.7398545580154392,0.40626295693745335
130,12,8,1,0.2076923076923076,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.19838781451213894,0.726913902102505,0.40608012220444656
135,12,8,5,0.1999999999999999,1,1,8.180363196139691,-1.293645520913992,0,0,0,1,0,0,0,0.19919013283298642,0.7140302863840914,0.3991901328329863
127,12,9,4,0.2042553191489362,1,1,8.529108219599387,0.7428787045846906,1,0,0,0,0,0,0,0.25106570648461696,0.7317981500956765,0.45532102563355314
128,12,9,3,0.3106382978723404,1,0,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.24843519374611361,0.7174176141328525,0.559073491618454
129,12,9,2,0.2297872340425532,1,0,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.2527651211483941,0.7398545580154392,0.4825523551909473
130,12,9,1,0.2553191489361702,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.24773397862087534,0.726913902102505,0.5030531275570456
128,12,10,3,0.3396948007112996,1,1,9.039909157586235,-1.2209125128604676,1,0,0,0,0,0,0,0.3317182774205689,0.7174176141328525,0.6714130781318686
129,12,10,2,0.3206103985774007,1,1,8.812260382375667,1.5429417931734588,1,0,0,0,0,0,0,0.3374997290642858,0.7398545580154392,0.6581101276416865
130,12,10,1,0.3396948007112996,1,0,9.053315538976625,-0.2753834081646507,0,0,0,0,0,1,0,0.33078199351514526,0.726913902102505,0.6704767942264449
138,13,1,11,0.0691244239631336,0,0,6.995651017145544,-0.4208494242716994,1,0,0,0,0,0,0,0.08371326402345279,0.7153908985034907,0.1528376879865864
139,13,1,6,0.0829493087557603,0,0,8.513282618915195,0.0882816321029712,1,0,0,0,0,0,0,0.0846371962955548,0.7261807564782823,0.16758650505131512
140,13,1,3,0.0921658986175115,0,0,8.181676457464468,0.23374764821002,1,0,0,0,0,0,0,0.08457900024653364,0.7259815733846894,0.17674489886404515
141,13,1,1,0.1013824884792626,0,0,7.446053226490592,-0.7845144645393214,1,0,0,0,0,0,0,0.08369883011288211,0.7142693607289676,0.18508131859214472
